gene_id	GO.IDs
comp10821_c0_seq1	GO:0005215;GO:0006810;GO:0016021;GO:0016020;GO:0015101;GO:0015226
comp10824_c0_seq1	GO:0004597
comp10829_c0_seq1	GO:0003677;GO:0005634;GO:0006355
comp1083_c0_seq1	GO:0016021
comp10830_c0_seq1	GO:0006886;GO:0005795;GO:0006891;GO:0008565;GO:0006461;GO:0030130;GO:0004713
comp10832_c0_seq1	GO:0003676
comp10833_c0_seq1	GO:0006631;GO:0016491;GO:0003857
comp10835_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605
comp10838_c0_seq1	GO:0016020
comp10839_c0_seq1	GO:0005525;GO:0007264;GO:0000160;GO:0003677;GO:0006355;GO:0015031;GO:0004602
comp10839_c0_seq1	GO:0005525;GO:0007264;GO:0000160;GO:0003677;GO:0006355;GO:0015031;GO:0004602
comp10840_c0_seq1	GO:0008270
comp10844_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0005009
comp10847_c0_seq1	GO:0007218;GO:0016020;GO:0004930;GO:0004287
comp1085_c0_seq1	GO:0003676;GO:0005634;GO:0008270
comp10853_c0_seq1	GO:0008152;GO:0008415;GO:0004366;GO:0003841
comp10854_c0_seq1	GO:0004289;GO:0006508;GO:0000166;GO:0017111
comp10856_c0_seq1	GO:0005525;GO:0007264;GO:0015031;GO:0003924;GO:0003925
comp10858_c0_seq1	GO:0004672;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0004685;GO:0006914
comp10858_c0_seq1	GO:0004672;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0004685;GO:0006914
comp10858_c0_seq1	GO:0004672;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0004685;GO:0006914
comp10859_c0_seq1	GO:0005525;GO:0007264;GO:0006886;GO:0015031;GO:0003924;GO:0003925
comp10859_c0_seq1	GO:0005525;GO:0007264;GO:0006886;GO:0015031;GO:0003924;GO:0003925
comp10867_c0_seq1	GO:0008473
comp10869_c0_seq1	GO:0004222;GO:0004249;GO:0008133;GO:0008319;GO:0030402
comp1087_c0_seq1	GO:0016020
comp10875_c0_seq1	GO:0005509;GO:0016787;GO:0004721
comp10881_c0_seq1	GO:0004497;GO:0005507;GO:0004500;GO:0006584
comp10882_c0_seq1	GO:0005737;GO:0006817
comp10886_c0_seq1	GO:0005509
comp10886_c0_seq1	GO:0005509
comp10888_c0_seq1	GO:0003676
comp1089_c0_seq1	GO:0016021;GO:0004360
comp10893_c0_seq1	GO:0003676;GO:0005634;GO:0008270
comp10896_c0_seq1	GO:0004197;GO:0004221;GO:0006511;GO:0007268;GO:0048167
comp10897_c0_seq1	GO:0005525;GO:0003924;GO:0008549
comp109_c0_seq1	GO:0006457;GO:0051082;GO:0005524;GO:0006950;GO:0033554;GO:0061077
comp10900_c0_seq1	GO:0005515;GO:0005737;GO:0003677;GO:0005634;GO:0006355;GO:0010992
comp10901_c0_seq1	GO:0007155
comp10902_c0_seq1	GO:0005509;GO:0007156;GO:0016020
comp10904_c0_seq1	GO:0035005
comp10907_c0_seq1	GO:0003677;GO:0006355
comp10908_c0_seq1	GO:0005622;GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0010992
comp10909_c0_seq1	GO:0004051
comp1091_c0_seq1	GO:0003677
comp1091_c0_seq1	GO:0003677
comp10914_c0_seq1	GO:0005096;GO:0007165
comp10919_c0_seq1	GO:0005351;GO:0009401
comp1092_c0_seq1	GO:0005524;GO:0015662;GO:0015992;GO:0016020;GO:0006812;GO:0003824;GO:0008152;GO:0005388;GO:0006816;GO:0016021;GO:0016820;GO:0008900
comp10921_c0_seq1	GO:0016020;GO:0006886;GO:0008565
comp10928_c0_seq1	GO:0004721;GO:0006470;GO:0004725;GO:0004722;GO:0008138;GO:0016314;GO:0051800
comp10930_c0_seq1	GO:0003676
comp10931_c0_seq1	GO:0004197;GO:0004221;GO:0006511;GO:0007268;GO:0048167
comp10934_c0_seq1	GO:0003676;GO:0005634;GO:0008270
comp10936_c0_seq1	GO:0000151;GO:0004842;GO:0008270;GO:0016567
comp10937_c0_seq1	GO:0003700;GO:0005634;GO:0006355;GO:0003677
comp10945_c0_seq1	GO:0005515;GO:0000786;GO:0003677;GO:0005634;GO:0006334;GO:0007001
comp10948_c0_seq1	GO:0046582
comp10949_c0_seq1	GO:0005856
comp1095_c0_seq1	GO:0004560
comp10950_c0_seq1	GO:0004602;GO:0006979;GO:0006950
comp10951_c0_seq1	GO:0003677;GO:0005663;GO:0006260;GO:0005634;GO:0006281;GO:0007049
comp10951_c0_seq1	GO:0003677;GO:0005663;GO:0006260;GO:0005634;GO:0006281;GO:0007049
comp10952_c0_seq1	GO:0003824;GO:0000158;GO:0004721;GO:0004723;GO:0004724;GO:0005963;GO:0008420;GO:0008597;GO:0015071;GO:0017018;GO:0017020;GO:0017023;GO:0030357;GO:0004722
comp10953_c0_seq1	GO:0003677;GO:0004879;GO:0005634;GO:0006355;GO:0003700;GO:0003707;GO:0003706
comp10957_c0_seq1	GO:0004197;GO:0004221;GO:0006511
comp1096_c0_seq1	GO:0005509;GO:0007050;GO:0008570
comp10964_c0_seq1	GO:0003677;GO:0003700;GO:0006354;GO:0006355;GO:0003899;GO:0003900;GO:0003901;GO:0003902
comp10965_c0_seq1	GO:0004041
comp10973_c0_seq1	GO:0003676
comp10976_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004684;GO:0004685;GO:0005954;GO:0007268;GO:0048167
comp10977_c0_seq1	GO:0005524;GO:0008152;GO:0016301;GO:0016310;GO:0005737;GO:0016773;GO:0050201
comp10979_c0_seq1	GO:0006412
comp1098_c0_seq1	GO:0016853;GO:0003755;GO:0004600;GO:0030051;GO:0042027
comp10981_c0_seq1	GO:0016491;GO:0006636;GO:0016020;GO:0016717;GO:0016213
comp10982_c0_seq1	GO:0004653
comp10987_c0_seq1	GO:0005680;GO:0030071
comp10987_c0_seq1	GO:0005680;GO:0030071
comp10989_c0_seq1	GO:0004553;GO:0005975;GO:0008456
comp1099_c0_seq1	GO:0005525;GO:0007264;GO:0015031;GO:0006886;GO:0003924;GO:0003925
comp10995_c0_seq1	GO:0005737;GO:0006817
comp10997_c0_seq1	GO:0008521
comp10998_c0_seq1	GO:0030163;GO:0043248
comp11_c0_seq1	GO:0008800;GO:0030655;GO:0046677;GO:0047420;GO:0040029;GO:0016570
comp11_c0_seq1	GO:0008800;GO:0030655;GO:0046677;GO:0047420;GO:0040029;GO:0016570
comp11000_c0_seq1	GO:0005198;GO:0007155
comp11001_c0_seq1	GO:0003723;GO:0003964;GO:0006278;GO:0003676;GO:0004190;GO:0006508;GO:0005634
comp11006_c0_seq1	GO:0019211
comp11006_c0_seq1	GO:0019211
comp11013_c0_seq1	GO:0004725;GO:0006470;GO:0004721;GO:0004727;GO:0005001
comp11014_c0_seq1	GO:0047184
comp11019_c0_seq1	GO:0003777;GO:0005524;GO:0005875;GO:0007018
comp1102_c0_seq1	GO:0005279;GO:0006865;GO:0016020;GO:0006810;GO:0015184
comp11024_c0_seq1	GO:0006412;GO:0051301
comp11028_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0005007
comp11029_c0_seq1	GO:0005201;GO:0005581;GO:0005737;GO:0006817
comp11030_c0_seq1	GO:0005515
comp11032_c0_seq1	GO:0016251
comp11034_c0_seq1	GO:0002226;GO:0001867
comp11034_c0_seq1	GO:0002226;GO:0001867
comp11037_c0_seq1	GO:0005215;GO:0005576;GO:0006810
comp1104_c0_seq1	GO:0006508;GO:0008533;GO:0005509;GO:0008237;GO:0008270;GO:0004295
comp11040_c0_seq1	GO:0006118;GO:0004355;GO:0016040
comp11041_c0_seq1	GO:0006118;GO:0016491;GO:0008482
comp11042_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0004969;GO:0031808
comp11042_c1_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0004969;GO:0031808
comp11043_c0_seq1	GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0009719;GO:0005164;GO:0033209
comp11045_c0_seq1	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0017163;GO:0010992
comp11049_c0_seq1	GO:0008757;GO:0008168
comp11050_c0_seq1	GO:0005509;GO:0007156;GO:0016020
comp11051_c0_seq1	GO:0005737;GO:0006817
comp11056_c0_seq1	GO:0005622;GO:0008270;GO:0010992
comp11057_c0_seq1	GO:0000166;GO:0017111;GO:0005524;GO:0004003;GO:0004004;GO:0008026;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
comp11058_c0_seq1	GO:0004725;GO:0006470;GO:0004721;GO:0004727;GO:0005001
comp1106_c0_seq1	GO:0008152;GO:0016491;GO:0004029;GO:0016155
comp11066_c0_seq1	GO:0003824;GO:0008152;GO:0003987;GO:0050218
comp11068_c0_seq1	GO:0046872
comp11068_c0_seq1	GO:0046872
comp11074_c0_seq1	GO:0003700;GO:0005634;GO:0006355
comp11077_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004674;GO:0004713;GO:0007242;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004688;GO:0004689;GO:0004690;GO:0004692;GO:0004693;GO:0004694;GO:0004695;GO:0004696;GO:0004697;GO:0004698;GO:0004700;GO:0004701;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004707;GO:0004708;GO:0004709;GO:0004710;GO:0004711;GO:0004712;GO:0004714;GO:0004715;GO:0004716;GO:0004718;GO:0008338;GO:0008339;GO:0008349;GO:0008384;GO:0008443;GO:0008545;GO:0008607;GO:0008819;GO:0016307;GO:0016538;GO:0016773;GO:0016908;GO:0016909;GO:0018720;GO:0019199;GO:0019912;GO:0019914;GO:0035004;GO:0042556;GO:0042557
comp11086_c0_seq1	GO:0005489;GO:0006118;GO:0016491;GO:0010181;GO:0003958
comp11087_c0_seq1	GO:0016020
comp11091_c0_seq1	GO:0005215;GO:0006810;GO:0008021;GO:0016020;GO:0035005;GO:0007268
comp11091_c0_seq1	GO:0005215;GO:0006810;GO:0008021;GO:0016020;GO:0035005;GO:0007268
comp11093_c0_seq1	GO:0007155
comp11095_c0_seq1	GO:0004725;GO:0006470;GO:0004721;GO:0005001
comp11097_c0_seq1	GO:0007242;GO:0009190;GO:0016849;GO:0004016;GO:0008294
comp11098_c0_seq1	GO:0005085;GO:0007242
comp111_c0_seq1	GO:0003676
comp111_c0_seq1	GO:0003676
comp11101_c0_seq1	GO:0005515;GO:0015464
comp11104_c0_seq1	GO:0004056
comp11105_c0_seq1	GO:0003700;GO:0005634;GO:0006355
comp11107_c0_seq1	GO:0005355;GO:0006810;GO:0016020;GO:0006886
comp11108_c0_seq1	GO:0006118;GO:0016020;GO:0016491;GO:0005230;GO:0006810
comp1111_c0_seq1	GO:0002226;GO:0001867
comp1111_c0_seq1	GO:0002226;GO:0001867
comp11110_c0_seq1	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992
comp11111_c0_seq1	GO:0003676;GO:0003743;GO:0006412
comp11114_c0_seq1	GO:0005001
comp11115_c0_seq1	GO:0005509
comp11116_c0_seq1	GO:0004488;GO:0004477;GO:0004329
comp11119_c0_seq1	GO:0005267;GO:0006813;GO:0016020;GO:0008152;GO:0016491;GO:0005249;GO:0008076;GO:0004725;GO:0004727
comp11120_c0_seq1	GO:0005634;GO:0016481;GO:0016564
comp11121_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004684;GO:0004685;GO:0005954;GO:0007268;GO:0048167
comp11121_c1_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004684;GO:0004685;GO:0005954;GO:0007268;GO:0048167
comp11127_c0_seq1	GO:0003676
comp11129_c0_seq1	GO:0005509
comp11133_c0_seq1	GO:0008757;GO:0008168
comp11134_c0_seq1	GO:0007242;GO:0004713;GO:0016175
comp11135_c0_seq1	GO:0001104;GO:0030375;GO:0042809;GO:0046966;GO:0006366
comp11141_c0_seq1	GO:0004725;GO:0006470;GO:0004721;GO:0004727;GO:0004726
comp11142_c0_seq1	GO:0008536
comp11143_c0_seq1	GO:0006412
comp11145_c0_seq1	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0005489;GO:0006118;GO:0009719;GO:0005164;GO:0033209;GO:0010992
comp11146_c0_seq1	GO:0006508;GO:0030693;GO:0004197;GO:0016946
comp11148_c0_seq1	GO:0005525;GO:0007264;GO:0015031;GO:0006886;GO:0003924;GO:0003925
comp1115_c0_seq1	GO:0004051
comp11152_c0_seq1	GO:0005525;GO:0006412;GO:0003746
comp11158_c0_seq1	GO:0000166;GO:0003677;GO:0003887;GO:0005634;GO:0006260;GO:0008408;GO:0005215;GO:0006810;GO:0016020;GO:0003891
comp11159_c0_seq1	GO:0005509;GO:0016787
comp11160_c0_seq1	GO:0031214
comp11167_c0_seq1	GO:0001584;GO:0007186;GO:0016021
comp11168_c0_seq1	GO:0000166;GO:0017111;GO:0003777;GO:0007018;GO:0030286;GO:0008567
comp11169_c0_seq1	GO:0003743;GO:0005525;GO:0005851;GO:0006413;GO:0006412
comp1117_c0_seq1	GO:0003676;GO:0008152;GO:0016491;GO:0004308
comp11170_c0_seq1	GO:0016020;GO:0005489;GO:0005507;GO:0006118
comp11171_c0_seq1	GO:0030163;GO:0043248
comp11172_c0_seq1	GO:0005507;GO:0008131
comp11173_c0_seq1	GO:0003777;GO:0005524;GO:0005875;GO:0007018
comp11174_c0_seq1	GO:0007165;GO:0007242;GO:0004697
comp11175_c0_seq1	GO:0003847
comp11176_c0_seq1	GO:0004221;GO:0007268;GO:0048167
comp11179_c0_seq1	GO:0008757
comp11188_c0_seq1	GO:0008318;GO:0018346
comp1119_c0_seq1	GO:0005509;GO:0005783;GO:0006457;GO:0051082
comp11192_c0_seq1	GO:0004835;GO:0006464
comp11194_c0_seq1	GO:0008531;GO:0009231
comp11195_c0_seq1	GO:0005099
comp11196_c0_seq1	GO:0003677;GO:0006355
comp11198_c0_seq1	GO:0003677;GO:0006355
comp11198_c0_seq1	GO:0003677;GO:0006355
comp11198_c0_seq1	GO:0003677;GO:0006355
comp11199_c0_seq1	GO:0005634;GO:0005732;GO:0006397;GO:0030529;GO:0030532
comp112_c0_seq1	GO:0003677;GO:0003700;GO:0005634;GO:0006355;GO:0007275
comp11200_c0_seq1	GO:0005515;GO:0007165
comp11200_c0_seq1	GO:0005515;GO:0007165
comp11201_c0_seq1	GO:0030163;GO:0043248
comp1121_c0_seq1	GO:0004565;GO:0005975;GO:0009341
comp11211_c0_seq1	GO:0001558;GO:0005520;GO:0005576;GO:0002226;GO:0042381
comp11211_c0_seq1	GO:0001558;GO:0005520;GO:0005576;GO:0002226;GO:0042381
comp11213_c0_seq1	GO:0005509
comp11221_c0_seq1	GO:0003677;GO:0005634;GO:0006355
comp11223_c0_seq1	GO:0003824;GO:0004104;GO:0003990
comp11226_c0_seq1	GO:0005515;GO:0007165;GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674
comp11231_c0_seq1	GO:0004558;GO:0004339
comp11231_c0_seq1	GO:0004558;GO:0004339
comp11235_c0_seq1	GO:0002226;GO:0042381
comp11235_c0_seq1	GO:0002226;GO:0042381
comp11238_c0_seq1	GO:0004594;GO:0005524;GO:0015937
comp11242_c0_seq1	GO:0004888;GO:0007275;GO:0016020;GO:0005509
comp11245_c0_seq1	GO:0008152;GO:0016758;GO:0003851;GO:0003981
comp11245_c0_seq1	GO:0008152;GO:0016758;GO:0003851;GO:0003981
comp11249_c0_seq1	GO:0005554;GO:0016020
comp11250_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0008502
comp11251_c0_seq1	GO:0005509;GO:0008570
comp11251_c0_seq1	GO:0005509;GO:0008570
comp11256_c0_seq1	GO:0004245;GO:0006508;GO:0016020;GO:0008237;GO:0008270;GO:0016511
comp11259_c0_seq1	GO:0008270;GO:0007242;GO:0005515;GO:0005524;GO:0044267;GO:0016308;GO:0004431;GO:0016309
comp11261_c0_seq1	GO:0003677;GO:0005634
comp11266_c0_seq1	GO:0004733;GO:0008615
comp11269_c0_seq1	GO:0000074;GO:0005634
comp1127_c0_seq1	GO:0004802
comp11270_c0_seq1	GO:0003677;GO:0006355
comp11274_c0_seq1	GO:0005123
comp11279_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674
comp11283_c0_seq1	GO:0003700;GO:0005634;GO:0006355;GO:0003677;GO:0006605;GO:0006886;GO:0016020
comp11284_c0_seq1	GO:0004298;GO:0004299;GO:0030163;GO:0043248
comp11286_c0_seq1	GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0010992
comp11289_c0_seq1	GO:0005622;GO:0006916;GO:0004842;GO:0043027;GO:0006915;GO:1900118
comp11292_c0_seq1	GO:0003677;GO:0005524;GO:0006270;GO:0008094;GO:0000166;GO:0017111;GO:0005634;GO:0004003;GO:0004004;GO:0008026;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626;GO:0042555;GO:0051301
comp11295_c0_seq1	GO:0005123
comp11296_c0_seq1	GO:0015068
comp11298_c0_seq1	GO:0005215;GO:0006810;GO:0016020;GO:0015250
comp11299_c0_seq1	GO:0005515;GO:0005509;GO:0004725;GO:0004727
comp11301_c0_seq1	GO:0008152;GO:0016779;GO:0003977
comp11309_c0_seq1	GO:0016262
comp1131_c0_seq1	GO:0008270;GO:0003676;GO:0005634
comp1131_c0_seq1	GO:0008270;GO:0003676;GO:0005634
comp11312_c0_seq1	GO:0004722;GO:0006470;GO:0008287;GO:0003824;GO:0000158;GO:0004721;GO:0004723;GO:0004724;GO:0005963;GO:0008420;GO:0008597;GO:0015071;GO:0017018;GO:0017020;GO:0017023;GO:0030357
comp11319_c0_seq1	GO:0004563;GO:0005975;GO:0030246;GO:0016231
comp1132_c0_seq1	GO:0004175;GO:0005839;GO:0006511;GO:0004298;GO:0004299;GO:0030163;GO:0043248
comp11320_c0_seq1	GO:0004872;GO:0009719;GO:0005164;GO:0033209
comp11324_c0_seq1	GO:0004144
comp11327_c0_seq1	GO:0003677;GO:0006355
comp1133_c0_seq1	GO:0047220
comp11332_c0_seq1	GO:0010992
comp11338_c0_seq1	GO:0016020;GO:0004238;GO:0017090;GO:0002226;GO:0042381
comp11338_c0_seq1	GO:0016020;GO:0004238;GO:0017090;GO:0002226;GO:0042381
comp11339_c0_seq1	GO:0004143;GO:0007205;GO:0005489;GO:0005506;GO:0006118;GO:0007242
comp11339_c0_seq1	GO:0004143;GO:0007205;GO:0005489;GO:0005506;GO:0006118;GO:0007242
comp1134_c0_seq1	GO:0008152;GO:0016491;GO:0008874;GO:0008875;GO:0047560
comp11342_c0_seq1	GO:0005506;GO:0008152;GO:0016491;GO:0047988
comp11343_c0_seq1	GO:0004767;GO:0006685
comp11344_c0_seq1	GO:0006118;GO:0004497;GO:0016705;GO:0018585;GO:0018586;GO:0018587;GO:0018588;GO:0018589;GO:0018590;GO:0018591;GO:0018592;GO:0018593;GO:0018594;GO:0018595;GO:0018596;GO:0018597;GO:0018598;GO:0018599;GO:0018600;GO:0018601
comp11344_c0_seq1	GO:0006118;GO:0004497;GO:0016705;GO:0018585;GO:0018586;GO:0018587;GO:0018588;GO:0018589;GO:0018590;GO:0018591;GO:0018592;GO:0018593;GO:0018594;GO:0018595;GO:0018596;GO:0018597;GO:0018598;GO:0018599;GO:0018600;GO:0018601
comp11346_c0_seq1	GO:0006904;GO:0016192
comp11348_c0_seq1	GO:0004565;GO:0005975;GO:0009341
comp11349_c0_seq1	GO:0003676
comp11351_c0_seq1	GO:0004372;GO:0006544;GO:0006563
comp11355_c0_seq1	GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0009719;GO:0005164;GO:0033209
comp11356_c0_seq1	GO:0000166;GO:0017111
comp11360_c0_seq1	GO:0008083;GO:0040007
comp11366_c0_seq1	GO:0004197;GO:0004221;GO:0006511;GO:0007268;GO:0048167
comp1137_c0_seq1	GO:0003899;GO:0006350;GO:0003900;GO:0003901;GO:0003902
comp11370_c0_seq1	GO:0005975;GO:0016868
comp11370_c1_seq1	GO:0005975;GO:0016868
comp11371_c0_seq1	GO:0005515;GO:0005524;GO:0044267;GO:0003763
comp11373_c0_seq1	GO:0007242
comp11375_c0_seq1	GO:0005506;GO:0006118;GO:0016165;GO:0004051
comp11375_c0_seq1	GO:0005506;GO:0006118;GO:0016165;GO:0004051
comp11378_c0_seq1	GO:0008415;GO:0004092;GO:0004093;GO:0004094
comp11379_c0_seq1	GO:0004222;GO:0006508;GO:0008237;GO:0008270;GO:0008944;GO:0004243
comp11384_c0_seq1	GO:0004295;GO:0006508;GO:0004263
comp11386_c0_seq1	GO:0005515;GO:0005525;GO:0007264;GO:0015031
comp11387_c0_seq1	GO:0005509;GO:0016787;GO:0017018
comp11389_c0_seq1	GO:0003677;GO:0005665;GO:0006366;GO:0003899;GO:0005634;GO:0006350;GO:0003900;GO:0003901;GO:0003902
comp11392_c0_seq1	GO:0003676;GO:0005524;GO:0008026;GO:0004386;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
comp11394_c0_seq1	GO:0047756
comp11394_c0_seq1	GO:0047756
comp11399_c0_seq1	GO:0005509;GO:0007268;GO:0048167
comp1140_c0_seq1	GO:0005489;GO:0006118;GO:0003756
comp1140_c0_seq1	GO:0005489;GO:0006118;GO:0003756
comp11401_c0_seq1	GO:0005525;GO:0007264;GO:0006886;GO:0015031;GO:0003924;GO:0003925
comp11401_c0_seq1	GO:0005525;GO:0007264;GO:0006886;GO:0015031;GO:0003924;GO:0003925
comp11402_c0_seq1	GO:0004454
comp11403_c0_seq1	GO:0004653
comp11406_c0_seq1	GO:0003676;GO:0005634;GO:0008270
comp11410_c0_seq1	GO:0003824;GO:0008152;GO:0005509
comp11412_c0_seq1	GO:0005515;GO:0007165;GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674
comp11419_c0_seq1	GO:0019211
comp11419_c0_seq1	GO:0019211
comp1142_c0_seq1	GO:0006461;GO:0006886;GO:0030130
comp11422_c0_seq1	GO:0003677;GO:0003700;GO:0005634;GO:0006355;GO:0007548
comp11422_c0_seq1	GO:0003677;GO:0003700;GO:0005634;GO:0006355;GO:0007548
comp11424_c0_seq1	GO:0005524;GO:0016887;GO:0000166;GO:0017111
comp11430_c0_seq1	GO:0005524;GO:0015986;GO:0016469;GO:0046933;GO:0046961;GO:0005509
comp11431_c0_seq1	GO:0005509;GO:0004672;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605
comp11434_c0_seq1	GO:0005524;GO:0006139;GO:0019201;GO:0016776;GO:0004127;GO:0009041
comp11435_c0_seq1	GO:0007154;GO:0016021;GO:0005432
comp11435_c0_seq1	GO:0007154;GO:0016021;GO:0005432
comp11439_c0_seq1	GO:0005509;GO:0004197;GO:0004221;GO:0006511;GO:0007268;GO:0048167
comp11441_c0_seq1	GO:0004889;GO:0005216;GO:0006811;GO:0016021;GO:0045211;GO:0016020;GO:0030594;GO:0005576;GO:0009405;GO:0005230;GO:0006810;GO:0015464
comp11448_c0_seq1	GO:0006457;GO:0031072;GO:0051082;GO:0003677;GO:0006306;GO:0008170;GO:0006950;GO:0033554;GO:0061077
comp1145_c0_seq1	GO:0019904;GO:0004623;GO:0004624;GO:0004625;GO:0004626;GO:0004627;GO:0004628;GO:0047498;GO:0047499
comp11450_c0_seq1	GO:0004930;GO:0016020;GO:0005007
comp11453_c0_seq1	GO:0005634;GO:0045449
comp1146_c0_seq1	GO:0005622;GO:0005634;GO:0006606;GO:0008565
comp11465_c0_seq1	GO:0005085;GO:0007242;GO:0005089
comp11469_c0_seq1	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0016887;GO:0000166;GO:0017111
comp11476_c0_seq1	GO:0005509;GO:0007268;GO:0048167
comp11478_c0_seq1	GO:0003676;GO:0005634;GO:0008270
comp11479_c0_seq1	GO:0005001
comp11484_c0_seq1	GO:0006508;GO:0008237;GO:0008270;GO:0004597;GO:0018193;GO:0030176
comp11487_c0_seq1	GO:0003779;GO:0007010
comp11492_c0_seq1	GO:0031419;GO:0002226;GO:0009682
comp11493_c0_seq1	GO:0001104;GO:0006366
comp11495_c0_seq1	GO:0004871;GO:0005576;GO:0007223;GO:0007275
comp11498_c0_seq1	GO:0005247;GO:0006821;GO:0016020
comp11499_c0_seq1	GO:0004602;GO:0006979;GO:0006950
comp115_c0_seq1	GO:0016021
comp11503_c0_seq1	GO:0004842;GO:0005622;GO:0006464;GO:0006512;GO:0010992
comp11503_c0_seq1	GO:0004842;GO:0005622;GO:0006464;GO:0006512;GO:0010992
comp11504_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0004685;GO:0006914
comp11504_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0004685;GO:0006914
comp11504_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0004685;GO:0006914
comp11509_c0_seq1	GO:0004725;GO:0006470;GO:0004721;GO:0005001
comp1151_c0_seq1	GO:0003824;GO:0006629;GO:0006886;GO:0008565;GO:0016020;GO:0004806
comp1151_c0_seq1	GO:0003824;GO:0006629;GO:0006886;GO:0008565;GO:0016020;GO:0004806
comp11510_c0_seq1	GO:0004871;GO:0007242
comp11510_c0_seq1	GO:0004871;GO:0007242
comp11510_c0_seq1	GO:0004871;GO:0007242
comp11512_c0_seq1	GO:0004339
comp11519_c0_seq1	GO:0000026
comp11522_c0_seq1	GO:0003677;GO:0006355
comp11525_c0_seq1	GO:0003677;GO:0006355
comp11533_c0_seq1	GO:0010992
comp11537_c0_seq1	GO:0003676;GO:0005634;GO:0008270
comp1154_c0_seq1	GO:0008137;GO:0003954
comp11541_c0_seq1	GO:0008270
comp11541_c0_seq1	GO:0008270
comp11543_c0_seq1	GO:0004888;GO:0007275;GO:0016020
comp11547_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605
comp11549_c0_seq1	GO:0003950
comp11554_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004693
comp11555_c0_seq1	GO:0006118
comp11557_c0_seq1	GO:0005489;GO:0006118;GO:0003756;GO:0006950;GO:0006979
comp11557_c0_seq1	GO:0005489;GO:0006118;GO:0003756;GO:0006950;GO:0006979
comp11562_c0_seq1	GO:0005198;GO:0007155;GO:0005737;GO:0006817
comp11563_c0_seq1	GO:0005975;GO:0016301;GO:0046316
comp11567_c0_seq1	GO:0000166;GO:0017111;GO:0005524;GO:0005634;GO:0008722;GO:0000810;GO:0004787;GO:0008758;GO:0008796;GO:0008828;GO:0016462;GO:0016818;GO:0019176;GO:0019177
comp11569_c0_seq1	GO:0003950
comp11569_c0_seq1	GO:0003950
